,product url,ranking,brand,product name,number of ratings,star rating,price(in dollar),color,Department
46,https://www.amazon.com/American-Flag-3x5-Outdoor-Embroidered/dp/B08K8J4HR9/ref=zg_bs_g_lawn-garden_d_sccl_47/142-6948635-0066045?psc=1,#47,VIPPER,"American Flag 3x5 FT Outdoor - USA Heavy duty Nylon US Flags with Embroidered Stars, Sewn Stripes and Brass Grommets","25,619",4.7,9.99,"red, blue, white","Patio, Lawn & Garden"
47,https://www.amazon.com/Humidity-Thermometer-Hygrometer-Temperature-Greenhouse/dp/B09N92NRYN/ref=zg_bs_g_lawn-garden_d_sccl_48/142-6948635-0066045?psc=1,#48,Antonki,"Antonki Room Thermometer for Home, 2 Pack Digital Temperature and Humidity Monitors, Indoor Hygrometer Sensor, Humidity Gauge, Humidity Meter for Baby Room, Terrarium, Incubator, Greenhouse","29,430",4.3,9.99,Temperature and Humidity Gauge 2 Pack- Black,"Patio, Lawn & Garden"
48,https://www.amazon.com/Scotts-Crabgrass-Grassy-Preventer-000sq-ft/dp/B00DU7Z62W/ref=zg_bs_g_lawn-garden_d_sccl_49/142-6948635-0066045?psc=1,#49,Scotts,"Scotts Halts Crabgrass & Grassy Weed Preventer, Pre-Emergent Weed Killer for Lawns, 5,000 sq. ft., 10.06 lbs.","7,253",,21.22,Color not available,"Patio, Lawn & Garden"
49,https://www.amazon.com/Gardzen-10-Pack-Gallon-Aeration-Handles/dp/B07CTD9SDS/ref=zg_bs_g_lawn-garden_d_sccl_50/142-6948635-0066045?psc=1,#50,Brand data not available,"Gardzen 10-Pack 10 Gallon Grow Bags, Aeration Fabric Pots with Handles","17,792",4.4,22.99,Black,"Patio, Lawn & Garden"
50,https://www.amazon.com/Bamboo-Wooden-Toothpicks-Count-Double-Points/dp/B0931QGLRN/ref=zg_bs_g_lawn-garden_d_sccl_1/142-6948635-0066045?psc=1,#51,Package,"Comfy Package, [2000 Count] Bamboo Wooden Toothpicks - Wood Round Double-Points Teeth Tooth Picks","4,239",,5.99,Wood,"Patio, Lawn & Garden"
51,https://www.amazon.com/Vegetable-32-Open-Seed-Vault/dp/B00LE4RGOE/ref=zg_bs_g_lawn-garden_d_sccl_2/142-6948635-0066045?psc=1,#52,Brand data not available,"Open Seed Vault 15,000 Non GMO Heirloom Vegetable Seeds for Planting Vegetables and Fruits (32 Variety Pack) - Gardening Seed Starter Kit, Survival Gear Food, Gardening Gifts, Prepper Supplies","12,716",4.4,26.99,Color not available,"Patio, Lawn & Garden"
52,https://www.amazon.com/Hot-Shot-Ultra-Liquid-6-Count/dp/B001EGMZC0/ref=zg_bs_g_lawn-garden_d_sccl_3/142-6948635-0066045?psc=1,#53,SHOT,"Hot Shot Liquid Roach Bait, Roach Killer, 1 Pack, 6-Count","20,754",4.3,9.98,Color not available,"Patio, Lawn & Garden"
53,https://www.amazon.com/BugMD-Starter-Kit-Concentrate-Plant-Powered/dp/B0BBP4LCR5/ref=zg_bs_g_lawn-garden_d_sccl_4/142-6948635-0066045?psc=1,#54,BugMD,"BugMD Starter Kit - Essential Oil Pest Concentrate (2 Pack), Plant-Powered Bug Spray Quick Kills Flies, Ants, Fleas, Ticks, Roaches, Mosquitoes and More","12,399",4.4,31.31,Color not available,"Patio, Lawn & Garden"
54,https://www.amazon.com/Nourison-Essentials-Solid-Contemporary-Ivory/dp/B08KJFW9RM/ref=zg_bs_g_lawn-garden_d_sccl_5/142-6948635-0066045?psc=1,#55,Nourison,"Nourison Essentials Indoor/Outdoor Ivory Beige 8' x 10' Area Rug, Easy Cleaning, Non Shedding, Bed Room, Living Room, Dining Room, Backyard, Deck, Patio (8x10)","8,671",4.7,92.99,Color not available,"Patio, Lawn & Garden"
55,https://www.amazon.com/Spectrum-Adjustable-Growing-Dimmable-Brightness/dp/B09CTH5ZW9/ref=zg_bs_g_lawn-garden_d_sccl_6/142-6948635-0066045?psc=1,#56,Brand data not available,"LORDEM Grow Light, Full Spectrum LED Plant Light for Indoor Plants, Height Adjustable Growing Lamp with Auto On/Off Timer 4/8/12H, 4 Dimmable Brightness, Ideal for Small Plants","8,634",4.3,9.68,Warm White,"Patio, Lawn & Garden"
56,https://www.amazon.com/Burpee-SuperSeed-Vegetable-Seedlings-Germination/dp/B09S7YL4QV/ref=zg_bs_g_lawn-garden_d_sccl_7/142-6948635-0066045?psc=1,#57,Brand data not available,"Burpee SuperSeed Seed Starting Tray | 36 Cell Reusable Seed Starter Tray | for Starting Vegetable, Flower & Herb Seeds | Indoor Grow Kit for Plant Seedlings | for Germination Success",950,4.7,11.49,Green,"Patio, Lawn & Garden"
57,https://www.amazon.com/Wagners-62004-Eastern-Regional-20-Pound/dp/B0079GRXS0/ref=zg_bs_g_lawn-garden_d_sccl_8/142-6948635-0066045?psc=1,#58,Wagner's,"Wagner's 62004 Eastern Regional Wild Bird Food, 20-Pound Bag","13,192",4.4,24.99,Color not available,"Patio, Lawn & Garden"
58,https://www.amazon.com/EASYTEST-Chemical-Accurate-Alkalinity-Chlorine/dp/B09MSY8BLB/ref=zg_bs_g_lawn-garden_d_sccl_9/142-6948635-0066045?psc=1,#59,Brand data not available,"EASYTEST 7-Way Pool Test Strips, 150 Strips Water Chemical Testing for Hot tub and Spa, Accurate Test Bromine, Total Alkalinity, pH, Free Chlorine, Total Hardness, Cyanuric Acid, and Total Chlorine","10,061",4.6,11.99,Color not available,"Patio, Lawn & Garden"
59,https://www.amazon.com/OWLTRA-OW-2-Electric-Instant-Trigger/dp/B099X9F9CD/ref=zg_bs_g_lawn-garden_d_sccl_10/142-6948635-0066045?psc=1,#60,OWLTRA,"OW-2 Indoor Electric Mouse Trap 2 PCS, Instant Kill Rodent Zapper with Pet Safe Trigger, Black","10,942",4.3,34.99,Black,"Patio, Lawn & Garden"
60,https://www.amazon.com/Wagners-53003-Farmers-Delight-20-Pound/dp/B005KOJ86I/ref=zg_bs_g_lawn-garden_d_sccl_11/142-6948635-0066045?psc=1,#61,Wagner's,"Wagner's 53003 Farmer's Delight Wild Bird Food with Cherry Flavor, 20-Pound Bag","11,823",4.4,19.98,Color not available,"Patio, Lawn & Garden"
61,https://www.amazon.com/Waterproof-Resistant-Char-Broil-Nexgrill-VIBOOS/dp/B07W6SP4W1/ref=zg_bs_g_lawn-garden_d_sccl_12/142-6948635-0066045?psc=1,#62,VIBOOS,"Grill Cover, 58 inch BBQ Gas Grill Cover Waterproof Weather Resistant, UV and Fade Resistant, UV Resistant Materia for Weber Char-Broil Nexgrill Grills and More, VIBOOS","31,837",4.4,17.99,Black,"Patio, Lawn & Garden"
62,https://www.amazon.com/Safer-Brand-SH503-Chemical-Refill/dp/B09T3SZ79V/ref=zg_bs_g_lawn-garden_d_sccl_13/142-6948635-0066045?psc=1,#63,brand,Safer Home SH503 Indoor Plug-In Fly Trap Refill Pack of 3 Glue Cards for SH502 Indoor Fly Trap,"7,653",4.5,7.59,White,"Patio, Lawn & Garden"
63,https://www.amazon.com/Plantonix-Coco-listed-Organic-Bricks/dp/B01N1YP8O6/ref=zg_bs_g_lawn-garden_d_sccl_14/142-6948635-0066045?psc=1,#64,plantonix,"Coco Bliss Coir - Compressed Coco Bricks with Low EC and pH Balance - High Expansion Coco Fiber for Herbs, Flowers, Planting - OMRI Listed Renewable Coconut Soil (650 Grams, 5 Bricks)","5,859",4.6,22.99,Color not available,"Patio, Lawn & Garden"
64,https://www.amazon.com/Certified-Seedfactor-Waterproof-Germination-Hydroponic/dp/B078J2YMY9/ref=zg_bs_g_lawn-garden_d_sccl_15/142-6948635-0066045?psc=1,#65,Seedfactor,"MET Certified 2 Pack Seedling Heat Mat, Seedfactor Waterproof Durable Germination Station Heat Mat, Warm Hydroponic Heating Pad for Indoor Home Gardening Seed Starter(10"" X 20"")","5,942",4.6,21.99,Black,"Patio, Lawn & Garden"
65,https://www.amazon.com/Wagners-57075-Safflower-Seed-5-Pound/dp/B004477AOO/ref=zg_bs_g_lawn-garden_d_sccl_16/142-6948635-0066045?psc=1,#66,Wagner's,"Wagner's 57075 Safflower Seed Wild Bird Food, 5-Pound Bag","11,989",4.4,11.98,Color not available,"Patio, Lawn & Garden"
66,https://www.amazon.com/Briignite-Spectrum-Equivalent-Indoor-Starting/dp/B091DLFDL9/ref=zg_bs_g_lawn-garden_d_sccl_17/142-6948635-0066045?psc=1,#67,Briignite,"Grow Light Bulbs, Briignite LED Grow Light Bulb A19 Bulb, Full Spectrum Grow Light Bulb, Plant Light Bulbs E26 Base, 11W Grow Bulb 100W Equivalent, Grow Light for Indoor Plants, Seed Starting, 2Pack","10,970",4.3,8.99,Color not available,"Patio, Lawn & Garden"
67,https://www.amazon.com/Saker-Chainsaw-Portable-Courtyard-Household/dp/B0947XLWFW/ref=zg_bs_g_lawn-garden_d_sccl_18/142-6948635-0066045?psc=1,#68,Saker,"Saker Mini Chainsaw,Portable Electric Chainsaw Cordless,Handheld Chain Saw Pruning Shears Chainsaw for Tree Branches,Courtyard,Household and Garden(SAKER Mini Chainsaw + 1 Battery)","9,727",4.6,79.99,Color not available,"Patio, Lawn & Garden"
68,https://www.amazon.com/FoxFarm-Forest-Potting-Outdoor-Fertilizer/dp/B08W2CB7GV/ref=zg_bs_g_lawn-garden_d_sccl_19/142-6948635-0066045?psc=1,#69,City,FoxFarm Ocean Forest Potting Soil Mix Indoor Outdoor for Garden and Plants | Plant Fertilizer | 12 Quarts | The Hydroponic City Stake,"8,584",4.6,23.99,Color not available,"Patio, Lawn & Garden"
69,https://www.amazon.com/FROG-Replacement-SmartChlor-Chlorine-Cartridge/dp/B01AASAM7M/ref=zg_bs_g_lawn-garden_d_sccl_20/142-6948635-0066045?psc=1,#70,FROG,FROG @Ease Replacement SmartChlor Chlorine Cartridge - 3 Pack,"7,614",4.4,53.95,Color not available,"Patio, Lawn & Garden"
70,https://www.amazon.com/Gorilla-Grip-Original-Waterproof-Low-Profile/dp/B072K1G53F/ref=zg_bs_g_lawn-garden_d_sccl_21/142-6948635-0066045?psc=1,#71,Grip,"Gorilla Grip Waterproof All-Season Doormat, Durable Rubber, Fade Resistant, Low Profile, Indoor Outdoor, Easy Clean, 17x29, Gray Diamond","33,627",4.7,21.99,Color not available,"Patio, Lawn & Garden"
71,https://www.amazon.com/Cuisinart-CISB-111-Smashed-Burger-Press/dp/B07SZFHKVZ/ref=zg_bs_g_lawn-garden_d_sccl_22/142-6948635-0066045?psc=1,#72,Cuisinart,"Cuisinart Smashed Burger Press, Cast Iron CISB-111","36,712",4.7,17.99,"Smashed Burger Press, Cast iron","Patio, Lawn & Garden"
72,https://www.amazon.com/AUTOMAN-Garden-Hose-Nozzle-Adjustable-Watering-Resistant-Showering/dp/B07HF6YDYV/ref=zg_bs_g_lawn-garden_d_sccl_23/142-6948635-0066045?psc=1,#73,AUTOMAN,"AUTOMAN-Garden-Hose-Nozzle,ABS Water Spray Nozzle with Heavy Duty 7 Adjustable Watering Patterns,Slip Resistant for Plants,Lawn,Washing Cars,Cleaning,Showering Pets & Outdoor Fun.","12,454",4.4,7.19,Color not available,"Patio, Lawn & Garden"
73,https://www.amazon.com/Plastic-Seedlings-Markers-Nursery-Permanet/dp/B0BJD69ZNB/ref=zg_bs_g_lawn-garden_d_sccl_24/142-6948635-0066045?psc=1,#74,TDHDIKE,Plant Labels 4 Inch 300Pcs Plastic Plant Name Tags for Seedlings Garden Labels Markers Nursery Plant Tags Seed Labels Plant Label Stakes with Permanet Marking Pen Plant Markers for Outdoor Garden,"1,309",4.6,7.99,White,"Patio, Lawn & Garden"
74,https://www.amazon.com/fruit-fly-traps-for-indoors-mosquito-trap-bug-zapper/dp/B07B6RZP4H/ref=zg_bs_g_lawn-garden_d_sccl_25/142-6948635-0066045?psc=1,#75,KATCHY,"Katchy Indoor Insect Trap - Catcher & Killer for Mosquitos, Gnats, Moths, Fruit Flies - Non-Zapper Traps for Inside Your Home - Catch Insects Indoors with Suction, Bug Light & Sticky Glue (Black)","111,501",4.3,32.99,Black,"Patio, Lawn & Garden"
75,https://www.amazon.com/Advion-Cockroach-Tubes-Control-Syngenta/dp/B0148W0WOE/ref=zg_bs_g_lawn-garden_d_sccl_26/142-6948635-0066045?psc=1,#76,Syngenta,Syngenta 383920 Advion Cockroach Gel Bait 4 X 30 Gram Tubes Roach Control,"41,685",4.3,26.99,Color not available,"Patio, Lawn & Garden"
76,https://www.amazon.com/Hatortempt-11lbs-Dried-Mealworms-Chichens/dp/B01AR8UGZI/ref=zg_bs_g_lawn-garden_d_sccl_27/142-6948635-0066045?psc=1,#77,Hatortempt,"10lbs Bulk Dried Mealworms - Premium Non-GMO Organic Chicken Feed, Nutritious High Protein Meal Worms- Food and Treats for Laying Hens, Wild Birds, Ducks, Reptiles, Fish, Hedgehogs, Turtles","8,097",4.6,59.99,Color not available,"Patio, Lawn & Garden"
77,https://www.amazon.com/Miracle-Gro-Water-Soluble-Purpose-Plant/dp/B000BZ8HNG/ref=zg_bs_g_lawn-garden_d_sccl_28/142-6948635-0066045?psc=1,#78,Miracle-Gro,"Miracle-Gro Water Soluble All Purpose Plant Food, Fertilizer for Indoor or Outdoor Flowers, Vegetables or Trees, 3 lbs.","56,148",4.6,11.52,Color not available,"Patio, Lawn & Garden"
78,https://www.amazon.com/Heath-Outdoor-Products-DD4-10-Season/dp/B000HHJKM0/ref=zg_bs_g_lawn-garden_d_sccl_29/142-6948635-0066045?psc=1,#79,Products,"Heath Outdoor Products birds DD4-10 All Season High Energy Suet Cake, 11 Ounce (Pack of 10)","1,838",4.5,14.67,Color not available,"Patio, Lawn & Garden"
79,https://www.amazon.com/yadoker-Growing-Spectrum-Adjustable-Automatic/dp/B0BWXZX9SZ/ref=zg_bs_g_lawn-garden_d_sccl_30/142-6948635-0066045?psc=1,#80,Brand data not available,"Plant Grow Light,yadoker LED Growing Light Full Spectrum for Indoor Plants,Height Adjustable, Automatic Timer, 5V Low Safe Voltage,Idea for Large Plant Light","3,599",4.3,29.98,Bamboo,"Patio, Lawn & Garden"
80,https://www.amazon.com/Tomcat-Mouse-Glue-Trap-Eugenol/dp/B012VJLZOM/ref=zg_bs_g_lawn-garden_d_sccl_81/142-6948635-0066045?psc=1,#81,Tomcat,"Tomcat Glue Traps Mouse Size with Eugenol for Enhanced Stickiness for Mice, Cockroaches, and Spiders, 6 Traps","41,681",4.3,6.79,black,"Patio, Lawn & Garden"
81,https://www.amazon.com/Costa-Farms-Sansevieria-Growers-12-Inches/dp/B07TVK6DC2/ref=zg_bs_g_lawn-garden_d_sccl_82/142-6948635-0066045?psc=1,#82,Farms,"Costa Farms Live Snake Plant, Easy Care Houseplant in Indoor Garden Plant Pot, Grower's Choice House Plant in Potting Soil Mix, Succulent Plant Gift for Housewarming, Office, Home Decor, 1-2 Feet Tall","13,759",4.3,23.84,Indoor Garden Plant Pot,"Patio, Lawn & Garden"
82,https://www.amazon.com/Miracle-Gro-Indoor-Plant-Spikes-1-1-Ounce/dp/B000HAAOKY/ref=zg_bs_g_lawn-garden_d_sccl_83/142-6948635-0066045?psc=1,#83,Miracle-Gro,"Miracle-Gro Indoor Plant Food Spikes, Includes 24 Spikes - Continuous Feeding for all Flowering and Foliage Houseplants - NPK 6-12-6","90,380",4.5,"W4W, Mosquito Repellent Sticks Extra-Thick - Outdoor Use Reaches Up to 10-12 feet - Each Stick Burns for Hours - (Three Pack Contains 15 Repellents)",Color not available,"Patio, Lawn & Garden"
83,https://www.amazon.com/GrowIt-Professional-Titanium-Bypass-Pruning/dp/B0C9HFYV2L/ref=zg_bs_g_lawn-garden_d_sccl_84/142-6948635-0066045?psc=1,#84,Craft911,"GrowIt 8.5"" Professional Titanium Bypass Pruning Shears (T13)- Super Sharp Premium Garden Shears, Pruning Shears For Gardening, Garden Hedge Clippers Handheld Pruners - Garden Scissors Heavy Duty Tool",279,,11.95,Color not available,"Patio, Lawn & Garden"
84,https://www.amazon.com/Wagners-13010-Wild-Bird-30-Pound/dp/B09KP1H3N1/ref=zg_bs_g_lawn-garden_d_sccl_85/142-6948635-0066045?psc=1,#85,Wagner's,"Wagner's 13010 Wild Bird Food, 30-Pound Bag","3,094",4.4,27.48,Color not available,"Patio, Lawn & Garden"
85,https://www.amazon.com/Kaytee-Hummingbird-Electro-Nectar-Ready/dp/B007FJ0FJU/ref=zg_bs_g_lawn-garden_d_sccl_86/142-6948635-0066045?psc=1,#86,Kaytee,"Kaytee Hummingbird ElectroNectar Wild Bird Food, Ready to Use, 64 Ounces","21,418",4.7,10.99,Color not available,"Patio, Lawn & Garden"
86,https://www.amazon.com/AZERPIAN-Multiple-Holders-Balcony-Bedroom/dp/B0B4D5NKFT/ref=zg_bs_g_lawn-garden_d_sccl_87/142-6948635-0066045?psc=1,#87,AZERPIAN,"Plant Stand 5 Tier Indoor Metal Flower Shelf for Multiple Plants Corner Tall Flower Holders for Patio Garden Living Room Balcony Bedroom, Black (5 Tier-Black)","1,935",4.5,32.99,Black+Rustic Brown,"Patio, Lawn & Garden"
87,https://www.amazon.com/HOTEC-Silicone-Resistant-Marinades-Dishwasher/dp/B09JNRZHRT/ref=zg_bs_g_lawn-garden_d_sccl_88/142-6948635-0066045?psc=1,#88,HOTEC,HOTEC Basting Brushes Silicone Heat Resistant Pastry Brushes Spread Oil Butter Sauce Marinades for BBQ Grill Barbecue Baking Kitchen Cooking BPA Free Dishwasher Safe (Black 2),"9,790",4.7,5.75,Black 2,"Patio, Lawn & Garden"
88,https://www.amazon.com/Terrarium-Planter-Tabletop-Hydroponics-Decoration/dp/B07D29P5Z1/ref=zg_bs_g_lawn-garden_d_sccl_89/142-6948635-0066045?psc=1,#89,XXXFLOWER,"XXXFLOWER Plant Terrarium with Wooden Stand, Air Planter Bulb Glass Vase Metal Swivel Holder Retro Tabletop for Hydroponics Home Garden Office Decoration - 3 Bulb Vase","12,214",4.6,19.98,"Clear,Green","Patio, Lawn & Garden"
89,https://www.amazon.com/ubdyo-Durable-Trapping-Non-Slip-Entryway/dp/B07G8L135X/ref=zg_bs_g_lawn-garden_d_sccl_90/142-6948635-0066045?psc=1,#90,ubdyo,"ubdyo Extra Durable Door Mat - Dirt Trapping Outdoor Welcome Mats - Non-Slip Outdoor Door Mats - Low Profile Front Door Mat - Indoor (30"" x 17"", Bright Brown)","5,447",4.7,24.99,Color not available,"Patio, Lawn & Garden"
90,https://www.amazon.com/Kaytee-Gourmet-Seed-Cake-2-Pound/dp/B0018CG03K/ref=zg_bs_g_lawn-garden_d_sccl_91/142-6948635-0066045?psc=1,#91,Kaytee,"Kaytee Wild Bird Gourmet Seed Cake For Cardinals, Chickadees, Juncos, Titmice, Woodpeckers and More, 2 Pounds","2,146",4.7,5.99,Color not available,"Patio, Lawn & Garden"
91,https://www.amazon.com/Traeger-BAC507-Liner-Pack-PRO-PRO22/dp/B07QD7H2W2/ref=zg_bs_g_lawn-garden_d_sccl_92/142-6948635-0066045?psc=1,#92,Traeger,"Traeger Pro 575/ Pro 22 Drip Tray Liner 5-Pack,Silver","4,975",4.6,"Check fit by model, Find your brand",Silver,"Patio, Lawn & Garden"
92,https://www.amazon.com/Burpee-Organic-Coir-Compressed-Starting/dp/B078PQLHX4/ref=zg_bs_g_lawn-garden_d_sccl_93/142-6948635-0066045?psc=1,#93,Burpee,"Burpee Organic Coconut Coir Concentrated Seed Starting Mix, 16 Quart","4,565",4.5,11.56,Color not available,"Patio, Lawn & Garden"
93,https://www.amazon.com/Garsum-Sticky-Yellow-Indoor-Outdoor/dp/B07ZSC4CK1/ref=zg_bs_g_lawn-garden_d_sccl_94/142-6948635-0066045?psc=1,#94,Garsum,"Fruit Fly Sticky Trap for Indoor and Outdoor, 36 Pack Fungus Gnat Killer for Houseplant,Mosquitos, Flying Insect, White Flies","50,119",4.3,5.99,Color not available,"Patio, Lawn & Garden"
94,https://www.amazon.com/Purived-Concentrate-All-Purpose-Houseplants-All-Natural/dp/B08VF86MS3/ref=zg_bs_g_lawn-garden_d_sccl_95/142-6948635-0066045?psc=1,#95,Purived,"20oz All-Purpose Liquid Plant Fertilizer - Makes 50 Gallons, For Indoor Houseplants, All-Natural, Groundwater Safe, Made in USA","1,452",4.6,24.99,Color not available,"Patio, Lawn & Garden"
95,https://www.amazon.com/Safe-Paw-Non-Toxic-Melter-lbs/dp/B0002IJXDA/ref=zg_bs_g_lawn-garden_d_sccl_96/142-6948635-0066045?psc=1,#96,Paw,"Safe Paw, Dog/Child/Pet Safe 100% Salt and Chloride Free with Traction Agent, Non-Toxic, Fast Acting, Lasts 3X Longer","7,700",4.5,24.95,Sea Green,"Patio, Lawn & Garden"
96,https://www.amazon.com/Holikme-Cleaning-Set%EF%BC%8CScrub-Scouring-Surface%EF%BC%88Green%EF%BC%89/dp/B088NFBS3B/ref=zg_bs_g_lawn-garden_d_sccl_97/142-6948635-0066045?psc=1,#97,Holikme,"Holikme 7 Pack Deep Cleaning Brush Set, Scrub Brush, Grout Brush, Pool Brush, Scrub Pads with Scraper Tip Scouring Pads, for Pool Walls, Bathroom, Floor, Tub, Shower and Kitchen Surface (Green)","15,857",,9.95,Green,"Patio, Lawn & Garden"
97,https://www.amazon.com/Wagners-62012-Southern-Regional-20-Pound/dp/B0079GRXTY/ref=zg_bs_g_lawn-garden_d_sccl_98/142-6948635-0066045?psc=1,#98,Wagner's,"Wagner's 62012 Southern Regional Blend Wild Bird Food, 20-Pound Bag","6,056",4.4,20.98,Color not available,"Patio, Lawn & Garden"
98,https://www.amazon.com/Altman-Plants-Assorted-Live-bulk/dp/B07L1G31YT/ref=zg_bs_g_lawn-garden_d_sccl_99/142-6948635-0066045?psc=1,#99,Plants,"Altman Plants, Live Succulent Plants (20 Pack) Assorted Potted Succulents Plants Live House Plants in Cacti and Succulent Soil Mix, Cactus Plants Live Indoor Plants Live Houseplants in Planter Pots","6,277",4.4,21.52,Plant,"Patio, Lawn & Garden"
99,https://www.amazon.com/Blackstone-5071-32oz-Squeeze-Bottles/dp/B07JW8DRZF/ref=zg_bs_g_lawn-garden_d_sccl_100/142-6948635-0066045?psc=1,#100,BLACKSTONE,"Blackstone 5071 Premium Leak-Free 32 oz Large Set of 2 Durable Clear Food Dispenser Squeeze Squirt Bottle Griddle Accessory with Cap for Sauces, Oil, Condiments,Salad Dressings, Water","3,408",4.5,6.00,White,"Patio, Lawn & Garden"
0,https://www.amazon.com/Fiskars-01-004761J-Softgrip-Scissors-Stainless/dp/B002YIP97K/ref=zg_bs_g_arts-crafts_d_sccl_1/137-4607440-9612434?psc=1,#51,Fiskars,"Fiskars Softgrip Contoured Performance Scissors All Purpose - Stainless Steel - 8"" - Fabric Scissors for Office, Arts, and Crafts- Grey","18,039",4.7,6.48,Gray,"Arts, Crafts & Sewing"
1,https://www.amazon.com/Measuring-Reusable-Finger-Measure-Jewelry/dp/B08JLW2C8J/ref=zg_bs_g_arts-crafts_d_sccl_2/137-4607440-9612434?psc=1,#52,Brand data not available,Ring Sizer Measuring Set Reusable Finger Size Gauge Measure Tool Jewelry Sizing Tools 1-17 USA Rings Size,"18,986",4.3,3.99,Color not available,"Arts, Crafts & Sewing"
2,https://www.amazon.com/Goo-Gone-Original-Liquid-Adhesive/dp/B07PW7J8QG/ref=zg_bs_g_arts-crafts_d_sccl_3/137-4607440-9612434?psc=1,#53,Gone,Goo Gone Original Liquid - 8 Ounce and Sticker Lifter - Surface Safe Adhesive Remover Safely Removes Stickers Labels Decals Residue Tape Chewing Gum Grease Tar Crayon Glue,"14,106",,9.97,Color not available,"Arts, Crafts & Sewing"
3,https://www.amazon.com/Heat-Transfer-Vinyl-White-Rolls/dp/B07Y55WHGY/ref=zg_bs_g_arts-crafts_d_sccl_4/137-4607440-9612434?psc=1,#54,HTVRONT,"HTVRONT Heat Transfer Vinyl White HTV Rolls - 12"" x 20ft White Iron on Vinyl for All Cutter Machine, White HTV Vinyl for Shirts - Easy to Cut & Weed for Heat Vinyl Design","29,276",4.7,15.29,White,"Arts, Crafts & Sewing"
4,https://www.amazon.com/Rit-Dye-Liquid-Fabric-8-Ounce/dp/B00AQ72LF4/ref=zg_bs_g_arts-crafts_d_sccl_5/137-4607440-9612434?psc=1,#55,Rit,"Rit Purpose Liquid Dye, 8 Oz, Royal Blue","48,086",4.4,3.37,Royal Blue,"Arts, Crafts & Sewing"
5,https://www.amazon.com/Fragrance-Oil-Diffusers-Making-Candles/dp/B07QJSDMPN/ref=zg_bs_g_arts-crafts_d_sccl_6/137-4607440-9612434?psc=1,#56,Oil,"Fresh Linen Fragrance Oil (60ml) for Diffusers, Soap Making, Candles, Lotion, Home Scents, Linen Spray, Bath Bombs, Slime","33,134",,12.95,Color not available,"Arts, Crafts & Sewing"
6,https://www.amazon.com/Rit-Dye-Liquid-Fabric-8-Ounce/dp/B001QX2G9S/ref=zg_bs_g_arts-crafts_d_sccl_7/137-4607440-9612434?psc=1,#57,Dye,"Rit Dye 88150 All Purpose Liquid Dye, Black, 8 Fl Oz","20,215",4.4,3.49,Black,"Arts, Crafts & Sewing"
7,https://www.amazon.com/Tshirt-Ruler-Alignment-Supplies-Accessories/dp/B09Z1SSXBH/ref=zg_bs_g_arts-crafts_d_sccl_8/137-4607440-9612434?psc=1,#58,Vowlove,"Tshirt Ruler Guide for Vinyl Alignment, T Shirt Rulers to Center Designs Pocket Logo, Tee Measurement Template, Craft Sewing Supplies Accessories Tools for Cricut Heat Press HTV Heat Transfer Vinyl","4,895",,8.74,01 Black,"Arts, Crafts & Sewing"
8,https://www.amazon.com/Ad-Tech-High-Temp-Sticks-5-W229-34/dp/B00DOAVCN2/ref=zg_bs_g_arts-crafts_d_sccl_9/137-4607440-9612434?psc=1,#59,Adtech,"Adtech W229-34ZIP100 Mini Hot Glue Sticks, 1pack ,100 pieces, Clear","11,820",4.7,7.97,Color not available,"Arts, Crafts & Sewing"
9,https://www.amazon.com/Gorilla-Heavy-Adhesive-Multipurpose-Repositionable/dp/B0752XM8VN/ref=zg_bs_g_arts-crafts_d_sccl_10/137-4607440-9612434?psc=1,#60,Gorilla,"Gorilla Heavy Duty Spray Adhesive, Multipurpose and Repositionable, 14 Ounce, Clear, (Pack of 1)","14,162",4.4,10.99,Color not available,"Arts, Crafts & Sewing"
10,https://www.amazon.com/Bernat-Blanket-Blue-Green-10-5oz-Polyester-11-Bulky-Knitting/dp/B0B8JY6W6W/ref=zg_bs_g_arts-crafts_d_sccl_11/137-4607440-9612434?psc=1,#61,Bernat,Bernat Baby Blanket 300g Baby Blue- Green Yarn - 1 Pack of 300g/10.5oz - Polyester - 11 Super Bulky - Knitting/Crochet,"17,868",4.3,6.97,BABY BLUE/GREEN,"Arts, Crafts & Sewing"
11,https://www.amazon.com/Fineliner-Journaling-Calendar-Coloring-Supplies/dp/B0772XSNXY/ref=zg_bs_g_arts-crafts_d_sccl_12/137-4607440-9612434?psc=1,#62,iBayam,"iBayam Journal Planner Pens Colored Pens Fine Point Markers Fine Tip Drawing Pens Fineliner Pen for Bullet Journaling Writing Note Taking Calendar Coloring Art Office School Supplies, 18-Pack","96,562",4.6,9.99,Color not available,"Arts, Crafts & Sewing"
12,https://www.amazon.com/Acrylic-Marker-Medium-Version-PC5M8SET/dp/B07Z86PHP8/ref=zg_bs_g_arts-crafts_d_sccl_13/137-4607440-9612434?psc=1,#63,Posca,"8 Posca Paint Markers, 5M Medium Markers with Reversible Tips, Marker Set of Acrylic Paint Pens | Posca Pens for Art Supplies, Fabric Paint, Fabric Markers, Paint Pen, Art Markers","12,046",4.6,19.14,Color not available,"Arts, Crafts & Sewing"
